0,United States,California,Oceanside,92054,1.0,1.0,2.0,1.0,72,2.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1.0,Electronic check,24.55,1750.7,52,4169
0,United States,California,Raisin City,93652,1.0,1.0,2.0,1.0,61,2.0,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,2.0,Electronic check,106.35,6751.35,35,5632
0,United States,California,Echo Lake,95721,1.0,1.0,2.0,1.0,72,2.0,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,2.0,Bank transfer (automatic),115.5,8312.75,44,4697
0,United States,California,June Lake,93529,2.0,1.0,1.0,1.0,66,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1.0,Bank transfer (automatic),19.7,1253.8,36,4601
0,United States,California,Vallejo,94590,1.0,1.0,1.0,1.0,37,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1.0,Mailed check,19.85,784.25,27,3408
1,United States,California,Brisbane,94005,2.0,1.0,1.0,1.0,1,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1.0,Mailed check,19.4,19.4,66,4152
1,United States,California,Guinda,95637,2.0,1.0,1.0,1.0,1,2.0,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,2.0,Electronic check,79.55,79.55,72,5593
0,United States,California,Woodlake,93286,1.0,2.0,1.0,1.0,22,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,2.0,Mailed check,20.05,417,21,4327
0,United States,California,Traver,93673,1.0,1.0,1.0,1.0,25,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1.0,Credit card (automatic),19.8,475.2,20,3875
1,United States,California,Burbank,91501,1.0,2.0,1.0,1.0,1,1.0,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,2.0,Electronic check,36.45,36.45,96,5303
0,United States,California,Avery,95224,1.0,1.0,2.0,1.0,68,2.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,2.0,Credit card (automatic),24.95,1614.9,72,6146
0,United States,California,Santa Barbara,93105,2.0,1.0,2.0,1.0,72,2.0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.0,Credit card (automatic),89.85,6562.9,50,6046
0,United States,California,Summerland,93067,2.0,1.0,1.0,1.0,9,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1.0,Credit card (automatic),19.7,180.7,66,4194
0,United States,California,Daly City,94015,1.0,1.0,1.0,1.0,51,1.0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1.0,Bank transfer (automatic),60.15,3077,37,5404
0,United States,California,Pleasant Grove,95668,2.0,1.0,1.0,1.0,6,2.0,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,2.0,Electronic check,78.95,494.95,35,4093
0,United States,California,Gonzales,93926,1.0,1.0,1.0,1.0,3,2.0,No,DSL,No,No,No,No,No,No,Month-to-month,1.0,Electronic check,44.6,122.7,74,3122
0,United States,California,Rialto,92376,1.0,1.0,2.0,2.0,72,2.0,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,2.0,Bank transfer (automatic),79.5,5661.7,78,4390
0,United States,California,Alamo,94507,2.0,2.0,1.0,1.0,67,2.0,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,2.0,Mailed check,75.7,5060.85,30,5823
0,United States,California,Sacramento,95818,2.0,1.0,2.0,1.0,68,2.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1.0,Bank transfer (automatic),25.25,1728.2,70,4571
0,United States,California,Inglewood,90304,2.0,1.0,2.0,1.0,27,2.0,No,DSL,Yes,No,No,No,No,No,One year,1.0,Credit card (automatic),48.7,1421.75,30,3560
0,United States,California,Glendale,91205,1.0,1.0,2.0,1.0,1,2.0,No,DSL,No,No,No,No,No,No,Month-to-month,2.0,Electronic check,45.0,45,63,5669
0,United States,California,Pixley,93256,2.0,1.0,2.0,1.0,3,1.0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1.0,Mailed check,25.0,78.25,70,2730
1,United States,California,Hawaiian Gardens,90716,1.0,1.0,1.0,1.0,54,2.0,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,2.0,Electronic check,100.1,5440.9,75,5763
0,United States,California,Oakland,94601,2.0,1.0,1.0,1.0,3,2.0,No,DSL,Yes,No,No,No,No,No,Month-to-month,2.0,Mailed check,50.15,160.85,23,2085
1,United States,California,Thornton,95686,2.0,1.0,1.0,1.0,6,2.0,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,2.0,Electronic check,84.4,556.35,77,4539
1,United States,California,Sierraville,96126,2.0,1.0,2.0,1.0,19,2.0,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,2.0,Electronic check,100.95,1875.55,73,4072
0,United States,California,Milford,96121,1.0,1.0,2.0,1.0,72,2.0,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,2.0,Electronic check,110.75,7751.7,34,4848
0,United States,California,El Portal,95318,2.0,1.0,2.0,2.0,54,2.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,2.0,Bank transfer (automatic),24.05,1230.9,41,4039
0,United States,California,Mountain View,94040,2.0,1.0,1.0,1.0,10,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1.0,Credit card (automatic),19.75,208.25,62,3926
1,United States,California,Marina,93933,2.0,1.0,2.0,1.0,4,2.0,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,2.0,Mailed check,80.6,319.15,86,3080
1,United States,California,Lake City,96115,1.0,2.0,2.0,2.0,4,2.0,No,DSL,No,No,No,No,No,No,Month-to-month,1.0,Electronic check,46.0,181.6,92,4797
1,United States,California,Newport Beach,92661,2.0,2.0,2.0,1.0,57,2.0,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,2.0,Bank transfer (automatic),95.25,5427.05,86,6259
1,United States,California,Pasadena,91107,1.0,2.0,1.0,2.0,7,2.0,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1.0,Bank transfer (automatic),76.45,503.6,81,4419
1,United States,California,Thornton,95686,2.0,1.0,1.0,1.0,36,2.0,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,2.0,Electronic check,84.9,3067.2,69,2455
0,United States,California,Cayucos,93430,1.0,1.0,1.0,1.0,10,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1.0,Mailed check,18.85,163.2,62,5949
0,United States,California,Whittier,90602,1.0,1.0,2.0,2.0,49,2.0,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,1.0,Bank transfer (automatic),79.3,3902.45,59,6366
0,United States,California,Los Angeles,90037,2.0,2.0,1.0,1.0,1,2.0,No,DSL,No,No,No,No,No,No,Month-to-month,1.0,Bank transfer (automatic),45.25,45.25,40,3144
0,United States,California,Mount Shasta,96067,1.0,1.0,1.0,1.0,19,1.0,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,2.0,Electronic check,39.7,710.05,65,4034
0,United States,California,Half Moon Bay,94019,1.0,1.0,2.0,1.0,65,2.0,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,2.0,Electronic check,105.05,6914.95,53,5313
0,United States,California,San Jose,95124,2.0,1.0,2.0,1.0,24,1.0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1.0,Electronic check,29.1,688,33,4636
0,United States,California,El Centro,92243,1.0,1.0,2.0,1.0,26,1.0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,1.0,Credit card (automatic),35.4,978.6,29,2519
1,United States,California,Palmdale,93550,2.0,1.0,2.0,2.0,14,2.0,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,2.0,Electronic check,65.45,937.6,90,2881
1,United States,California,Santa Clara,95054,2.0,1.0,2.0,2.0,31,1.0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,1.0,Bank transfer (automatic),35.4,1077.5,77,2067
0,United States,California,Lake Isabella,93240,2.0,1.0,1.0,1.0,1,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1.0,Mailed check,20.05,20.05,21,2798
1,United States,California,Pismo Beach,93449,2.0,2.0,1.0,1.0,6,2.0,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,2.0,Bank transfer (automatic),85.15,503.6,90,5831
1,United States,California,San Francisco,94129,1.0,1.0,1.0,1.0,1,2.0,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,2.0,Electronic check,94.6,94.6,96,4033
0,United States,California,Williams,95987,2.0,1.0,2.0,2.0,34,2.0,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,2.0,Electronic check,89.85,3091.75,45,3096
0,United States,California,Carson,90745,1.0,1.0,2.0,2.0,28,2.0,No,Fiber optic,Yes,No,No,No,No,Yes,One year,2.0,Bank transfer (automatic),82.85,2320.8,75,5802
0,United States,California,Lakeport,95453,2.0,1.0,1.0,1.0,1,2.0,No,Fiber optic,No,No,No,No,No,No,Month-to-month,2.0,Electronic check,69.9,69.9,26,3358
1,United States,California,La Habra,90631,2.0,1.0,1.0,1.0,1,2.0,No,Fiber optic,No,No,No,No,No,No,Month-to-month,2.0,Electronic check,69.8,69.8,90,4154
0,United States,California,Chatsworth,91311,1.0,1.0,2.0,1.0,2,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1.0,Bank transfer (automatic),20.1,43.15,26,4158
0,United States,California,Arcata,95521,1.0,1.0,1.0,1.0,36,2.0,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,2.0,Mailed check,75.55,2680.15,22,3235
1,United States,California,Fresno,93720,1.0,1.0,1.0,1.0,13,1.0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,2.0,Electronic check,35.1,446.1,79,3104
0,United States,California,Poway,92064,1.0,1.0,1.0,1.0,49,2.0,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,2.0,Bank transfer (automatic),74.45,3721.9,60,4517
0,United States,California,Avalon,90704,1.0,1.0,2.0,1.0,2,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1.0,Mailed check,20.35,41.85,74,5761
0,United States,California,Beale Afb,95903,1.0,2.0,2.0,1.0,69,2.0,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1.0,Credit card (automatic),105.4,6998.95,45,5467
0,United States,California,Westport,95488,2.0,1.0,2.0,2.0,50,1.0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,2.0,Credit card (automatic),39.45,2021.35,27,6018
0,United States,California,Sutter Creek,95685,2.0,1.0,1.0,1.0,35,2.0,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,1.0,Electronic check,95.5,3418.2,27,3715
0,United States,California,Norwalk,90650,2.0,1.0,1.0,1.0,27,2.0,No,DSL,Yes,No,No,No,No,No,Month-to-month,1.0,Mailed check,50.35,1411.35,77,5578
0,United States,California,Kyburz,95720,1.0,1.0,2.0,2.0,56,2.0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1.0,Credit card (automatic),81.25,4620.4,62,5907
0,United States,California,Los Angeles,90011,2.0,1.0,1.0,1.0,62,2.0,No,DSL,Yes,Yes,No,No,No,No,One year,1.0,Bank transfer (automatic),56.15,3487.95,58,4529
0,United States,California,Mc Farland,93250,1.0,1.0,2.0,1.0,53,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,2.0,Bank transfer (automatic),19.85,1039.45,42,4836
1,United States,California,Hermosa Beach,90254,1.0,2.0,2.0,1.0,2,2.0,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1.0,Electronic check,79.2,172.85,67,4225
0,United States,California,Los Gatos,95033,2.0,1.0,1.0,1.0,19,2.0,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,1.0,Electronic check,59.55,1144.6,39,3949
0,United States,California,Downey,90241,1.0,1.0,1.0,1.0,72,2.0,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,2.0,Electronic check,109.9,7624.2,37,5234
0,United States,California,Long Beach,90803,1.0,1.0,2.0,2.0,8,2.0,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,2.0,Electronic check,68.55,564.35,58,3123
1,United States,California,San Diego,92106,1.0,1.0,1.0,1.0,4,2.0,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,2.0,Mailed check,87.1,341.45,80,5587
0,United States,California,San Lorenzo,94580,1.0,1.0,1.0,1.0,24,2.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1.0,Bank transfer (automatic),24.6,605.25,62,4147
0,United States,California,Elk Grove,95624,2.0,1.0,1.0,1.0,51,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1.0,Mailed check,20.45,1042.65,65,6097
0,United States,California,Rosamond,93560,1.0,1.0,1.0,1.0,10,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,2.0,Mailed check,19.9,199.45,65,5811
0,United States,California,Lotus,95651,1.0,1.0,2.0,2.0,16,2.0,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1.0,Bank transfer (automatic),100.7,1522.7,72,3337
0,United States,California,Coachella,92236,1.0,1.0,1.0,1.0,66,2.0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,2.0,Credit card (automatic),90.05,5965.95,74,5813
1,United States,California,Stockton,95210,2.0,1.0,1.0,1.0,3,2.0,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,2.0,Electronic check,100.95,329.95,81,5351
0,United States,California,Oxnard,93033,1.0,1.0,1.0,1.0,62,2.0,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,2.0,Electronic check,92.05,5755.8,71,5801
0,United States,California,Newbury Park,91320,2.0,1.0,2.0,2.0,5,2.0,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,2.0,Mailed check,90.35,434.5,66,4014
0,United States,California,San Bernardino,92405,1.0,1.0,1.0,1.0,15,2.0,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,2.0,Electronic check,100.15,1415,65,2565
0,United States,California,Soledad,93960,2.0,1.0,2.0,2.0,34,2.0,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,2.0,Credit card (automatic),90.05,3097,59,4648
0,United States,California,Twin Bridges,95735,2.0,1.0,1.0,1.0,27,2.0,Yes,DSL,No,No,No,No,No,No,Month-to-month,1.0,Mailed check,49.0,1291.35,51,5428
1,United States,California,Elk Creek,95939,2.0,2.0,1.0,1.0,1,2.0,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,2.0,Electronic check,94.0,94,67,4176
0,United States,California,Cardiff By The Sea,92007,2.0,1.0,2.0,1.0,51,2.0,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1.0,Credit card (automatic),110.05,5686.4,56,5604
0,United States,California,San Jose,95132,1.0,1.0,1.0,1.0,4,2.0,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,2.0,Electronic check,75.65,302.35,31,5396
0,United States,California,Tomales,94971,2.0,1.0,2.0,2.0,32,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1.0,Mailed check,18.95,613.95,49,4735
1,United States,California,Montebello,90640,2.0,2.0,2.0,1.0,51,2.0,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,2.0,Bank transfer (automatic),93.8,4750.95,83,4788
1,United States,California,Portola,96122,1.0,2.0,2.0,1.0,17,2.0,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,2.0,Bank transfer (automatic),85.35,1463.45,70,3209
0,United States,California,Bridgeport,93517,2.0,2.0,1.0,1.0,11,2.0,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1.0,Bank transfer (automatic),60.25,662.95,23,5296
0,United States,California,Nicolaus,95659,2.0,1.0,2.0,1.0,33,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1.0,Credit card (automatic),20.1,620.55,59,3636
0,United States,California,Likely,96116,2.0,2.0,2.0,1.0,63,2.0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,2.0,Bank transfer (automatic),84.0,5329.55,42,5688
0,United States,California,Linden,95236,2.0,1.0,1.0,1.0,69,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,2.0,Bank transfer (automatic),19.3,1447.9,63,5028
1,United States,California,Fair Oaks,95628,1.0,2.0,1.0,1.0,25,2.0,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,2.0,Mailed check,102.8,2660.2,94,4969
0,United States,California,Somerset,95684,2.0,1.0,2.0,1.0,38,2.0,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,2.0,Electronic check,110.7,4428.6,60,5461
0,United States,California,Bakersfield,93309,1.0,1.0,1.0,2.0,44,2.0,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,2.0,Mailed check,77.55,3471.1,43,5044
0,United States,California,Monte Rio,95462,2.0,1.0,2.0,1.0,71,2.0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,2.0,Bank transfer (automatic),86.1,6045.9,52,6286
0,United States,California,Ocotillo,92259,2.0,1.0,2.0,2.0,69,2.0,No,DSL,Yes,Yes,Yes,No,No,No,Two year,2.0,Bank transfer (automatic),59.75,4069.9,39,4665
0,United States,California,Whittier,90604,1.0,1.0,2.0,1.0,71,2.0,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,2.0,Credit card (automatic),115.15,8078.1,24,4144
1,United States,California,Daly City,94014,1.0,2.0,1.0,1.0,2,1.0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1.0,Electronic check,24.35,41.85,72,3278
0,United States,California,Montclair,91763,1.0,1.0,2.0,1.0,71,2.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,2.0,Credit card (automatic),24.25,1732.95,59,5409
0,United States,California,Stockton,95212,1.0,1.0,2.0,1.0,64,2.0,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,2.0,Credit card (automatic),85.0,5484.4,56,5472
0,United States,California,Oakland,94610,1.0,1.0,2.0,2.0,51,2.0,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,2.0,Mailed check,95.15,5000.05,21,6492
0,United States,California,Santa Ana,92703,1.0,1.0,2.0,2.0,54,2.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,2.0,Bank transfer (automatic),24.75,1342.15,70,6466
1,United States,California,La Canada Flintridge,91011,2.0,2.0,2.0,1.0,37,2.0,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,2.0,Electronic check,92.5,3473.4,95,4127
0,United States,California,Alviso,95002,1.0,1.0,2.0,1.0,22,2.0,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,2.0,Credit card (automatic),80.0,1706.45,80,2640
0,United States,California,Rio Linda,95673,1.0,1.0,1.0,1.0,7,2.0,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,1.0,Bank transfer (automatic),62.8,418.3,46,4080
1,United States,California,San Diego,92103,1.0,1.0,2.0,1.0,49,2.0,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1.0,Mailed check,100.45,4941.8,90,4235
0,United States,California,El Segundo,90245,2.0,1.0,2.0,1.0,30,2.0,Yes,DSL,No,No,No,No,No,No,Month-to-month,1.0,Electronic check,49.9,1441.95,45,3712
1,United States,California,Trona,93562,2.0,1.0,1.0,1.0,2,2.0,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,2.0,Electronic check,82.0,184.65,97,3051
0,United States,California,Vallejo,94589,2.0,1.0,2.0,1.0,11,2.0,No,DSL,No,No,No,No,Yes,No,Month-to-month,2.0,Bank transfer (automatic),55.05,608.15,21,2762
1,United States,California,Pope Valley,94567,1.0,1.0,2.0,2.0,1,1.0,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,1.0,Electronic check,40.1,40.1,93,5434
0,United States,California,San Jose,95111,2.0,1.0,1.0,1.0,60,1.0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,1.0,Bank transfer (automatic),39.6,2424.5,32,5544
0,United States,California,San Jose,95139,1.0,2.0,2.0,1.0,72,2.0,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,2.0,Bank transfer (automatic),114.65,8333.95,29,5408
0,United States,California,Oak Park,91377,2.0,1.0,2.0,2.0,60,2.0,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,2.0,Credit card (automatic),79.05,4663.4,60,5275
1,United States,California,West Point,95255,2.0,1.0,1.0,1.0,1,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,2.0,Electronic check,19.85,19.85,66,3874
0,United States,California,Berry Creek,95916,1.0,1.0,1.0,1.0,44,1.0,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,2.0,Electronic check,49.05,2265,68,3910
1,United States,California,Westwood,96137,2.0,1.0,1.0,1.0,4,2.0,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,2.0,Electronic check,81.0,340.85,88,3591
1,United States,California,San Dimas,91773,1.0,1.0,2.0,1.0,52,2.0,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,2.0,Electronic check,105.05,5624.85,65,4839
0,United States,California,Ojai,93023,2.0,1.0,2.0,2.0,70,2.0,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1.0,Bank transfer (automatic),78.35,5445.95,42,4422
0,United States,California,Whittier,90605,1.0,1.0,1.0,1.0,26,2.0,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,2.0,Bank transfer (automatic),69.5,1800.05,55,3866
0,United States,California,Vallejo,94591,2.0,1.0,1.0,1.0,21,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1.0,Mailed check,20.0,417.7,47,2366
1,United States,California,Quincy,95971,2.0,2.0,2.0,1.0,17,2.0,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1.0,Bank transfer (automatic),81.5,1329.2,79,3443
0,United States,California,Standish,96128,1.0,1.0,1.0,1.0,48,2.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1.0,Bank transfer (automatic),24.35,1133.7,70,4200
1,United States,California,Brea,92821,1.0,1.0,2.0,2.0,1,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1.0,Mailed check,20.55,20.55,78,3797
0,United States,California,Davis Creek,96108,1.0,1.0,1.0,1.0,4,2.0,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,2.0,Mailed check,100.85,399.25,21,5354
1,United States,California,Antioch,94509,1.0,1.0,1.0,1.0,3,2.0,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1.0,Bank transfer (automatic),74.4,215.8,97,2054
1,United States,California,San Diego,92105,1.0,1.0,1.0,1.0,10,2.0,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,2.0,Bank transfer (automatic),80.25,846,85,3598
0,United States,California,Watsonville,95076,1.0,1.0,1.0,1.0,69,2.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1.0,Credit card (automatic),24.6,1678.05,66,5294
0,United States,California,Walnut Creek,94596,2.0,1.0,2.0,2.0,22,2.0,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,2.0,Mailed check,78.65,1663.75,67,3571
0,United States,California,O Neals,93645,1.0,1.0,2.0,1.0,37,2.0,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,1.0,Credit card (automatic),68.1,2479.25,60,2873
0,United States,California,Portola,96122,2.0,2.0,2.0,1.0,45,2.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1.0,Credit card (automatic),24.7,1174.35,61,5644
0,United States,California,Wendel,96136,1.0,1.0,1.0,1.0,5,2.0,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,2.0,Electronic check,64.0,370.25,75,4421
0,United States,California,Hickman,95323,1.0,1.0,2.0,2.0,72,2.0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.0,Credit card (automatic),89.75,6595.9,60,5096
0,United States,California,Carson,90745,2.0,2.0,2.0,1.0,65,2.0,No,Fiber optic,No,No,No,No,No,No,One year,2.0,Bank transfer (automatic),70.95,4555.2,30,4871
1,United States,California,Riverside,92506,1.0,1.0,1.0,1.0,31,2.0,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,1.0,Credit card (automatic),65.25,1994.3,68,4403
0,United States,California,Belvedere Tiburon,94920,2.0,1.0,1.0,1.0,72,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1.0,Bank transfer (automatic),19.3,1414.8,42,4722
0,United States,California,Los Angeles,90039,2.0,1.0,2.0,1.0,61,2.0,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,2.0,Bank transfer (automatic),96.5,5673.7,49,5926
0,United States,California,Springville,93265,1.0,1.0,2.0,1.0,61,2.0,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,2.0,Bank transfer (automatic),73.8,4616.05,58,6301
0,United States,California,San Gregorio,94074,1.0,1.0,2.0,1.0,47,2.0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1.0,Electronic check,26.9,1250.85,47,2382
0,United States,California,Placentia,92870,2.0,2.0,2.0,1.0,72,2.0,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,2.0,Bank transfer (automatic),93.05,6735.05,39,4988
0,United States,California,Arvin,93203,1.0,1.0,2.0,1.0,54,2.0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1.0,Credit card (automatic),91.3,4965,27,5907
1,United States,California,Salinas,93901,1.0,1.0,1.0,2.0,2,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,2.0,Electronic check,19.6,35.85,66,2843
0,United States,California,Creston,93432,2.0,2.0,2.0,1.0,68,2.0,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,2.0,Credit card (automatic),80.35,5589.3,28,5581
0,United States,California,Igo,96047,2.0,1.0,2.0,2.0,12,2.0,No,DSL,No,No,No,No,Yes,No,Month-to-month,2.0,Mailed check,56.3,628.65,56,2047
1,United States,California,Fort Jones,96032,2.0,2.0,1.0,1.0,10,2.0,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,2.0,Electronic check,95.35,898.35,75,5353
0,United States,California,Upland,91784,2.0,1.0,1.0,1.0,1,2.0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1.0,Mailed check,20.2,20.2,72,3586
0,United States,California,Los Angeles,90046,1.0,1.0,1.0,1.0,29,2.0,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1.0,Mailed check,67.45,1801.1,65,3152
0,United States,California,Weott,95571,2.0,1.0,2.0,2.0,46,2.0,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,2.0,Bank transfer (automatic),80.0,3769.7,51,3315
